#	Name	D(mm)	t(mm)	g(kg/m)	A(cm2)	d/t(1)	I(cm4)	r(cm)	Z(cm3)	S(cm3)	J(cm4)	C(cm3)	m2	m2
36	120x120	120	6.3	22.2	28.2	16	603	4.62	100	120	950	147	0.464	20.9
37	120x120	120	8.0	27.6	35.2	12	726	4.55	121	147	1160	176	0.459	16.6
38	120x120	120	10.0	33.7	42.9	9	852	4.46	142	175	1380	206	0.454	13.5
39	120x120	120	12.5	40.9	52.1	6.6	982	4.34	164	207	1620	236	0.448	11
40	140x140	140	5.0	21	26.7	25	807	5.5	115	135	1250	170	0.547	26
41	140x140	140	6.3	26.1	33.3	19.2	984	5.44	141	166	1540	206	0.544	20.8
42	140x140	140	8.0	32.6	41.6	14.5	1200	5.36	171	204	1890	249	0.539	16.5
43	140x140	140	10.0	40	50.9	11	1420	5.27	202	246	2270	294	0.534	13.4
44	140x140	140	12.5	48.7	62.1	8.2	1650	5.16	236	293	2700	342	0.528	10.8
45	150x150	150	5.0	22.6	28.7	27	1000	5.9	134	156	1550	197	0.587	26
46	150x150	150	6.3	28.1	35.8	20.8	1220	5.85	163	192	1910	240	0.584	20.8
47	150x150	150	8.0	35.1	44.8	15.8	1490	5.77	199	237	2350	291	0.579	16.5
48	150x150	150	10	43.1	54.9	12	1770	5.68	236	286	2830	344	0.574	13.3
49	150x150	150	12.5	52.7	67.1	9	2080	5.57	277	342	3370	402	0.568	10.8
50	150x150	150	16.0	65.2	83	6.38	2430	5.41	324	411	4030	467	0.559	8.57
51	160x160	160	5.0	24.1	30.7	29	1230	6.31	153	178	1890	226	0.627	26
52	160x160	160	6.3	30.1	38.3	22.4	1500	6.26	187	220	2330	275	0.624	20.7
53	160x160	160	8.0	37.6	48	17	1830	6.18	229	272	2880	335	0.619	16.5
54	160x160	160	10.0	46.3	58.9	13	2190	6.09	273	329	3480	398	0.614	13.3
55	160x160	160	12.5	56.6	72.1	9.8	2580	5.98	322	395	4160	467	0.608	10.7
56	180x180	180	6.3	34	43.3	25.6	2170	7.07	241	281	3360	355	0.704	20.7
57	180x180	180	8.0	42.7	54.4	19.5	2660	7	296	349	4160	434	0.699	16.4
58	180x180	180	10.0	52.5	66.9	15	3190	6.91	355	424	5050	518	0.694	13.2
59	180x180	180	12.5	64.4	82.1	11.4	3790	6.8	421	511	6070	613	0.688	10.7
60	180x180	180	16.0	80.2	102	8.25	4500	6.64	500	621	7340	724	0.679	8.47
61	200x200	200	5.0	30.4	38.7	37	2450	7.95	245	283	3760	362	0.787	25.9
62	200x200	200	6.3	38	48.4	28.7	3010	7.89	301	350	4650	444	0.784	20.6
63	200x200	200	8.0	47.7	60.8	22	3710	7.81	371	436	5780	545	0.779	16.3
64	200x200	200	10	58.8	74.9	17	4470	7.72	447	531	7030	655	0.774	13.2
65	200x200	200	12.5	72.3	92.1	13	5340	7.61	534	643	8490	778	0.768	10.6
66	200x200	200	16.0	90.3	115	9.5	6390	7.46	639	785	10300	927	0.759	8.41
67	250x250	250	6.3	47.9	61	36.7	6010	9.93	481	556	9240	712	0.984	20.5
68	250x250	250	8.0	60.3	76.8	28.3	7460	9.86	596	694	11500	880	0.979	16.2
69	250x250	250	10.0	74.5	94.9	22	9060	9.77	724	851	14100	1070	0.974	13.1
70	250x250	250	12.5	91.9	117	17	10900	9.66	873	1040	17200	1280	0.968	10.5
71	250x250	250	16.0	115	147	12.6	13300	9.5	1060	1280	21100	1550	0.959	8.31
72	300x300	300	6.3	57.8	73.6	44.6	10500	12	703	809	16100	1040	1.18	20.4
73	300x300	300	8.0	72.8	92.8	34.5	13100	11.9	875	1010	20200	1290	1.18	16.2
74	300x300	300	10.0	90.2	115	27	16000	11.8	1070	1250	24800	1580	1.17	13
75	300x300	300	12.5	112	142	21	19400	11.7	1300	1530	30300	1900	1.17	10.5
76	300x300	300	16.0	141	179	15.8	23900	11.5	1590	1900	37600	2330	1.16	8.26
77	350x350	350	8.0	85.4	109	40.8	21100	13.9	1210	1390	32400	1790	1.38	16.2
78	350x350	350	10.0	106	135	32	25900	13.9	1480	1720	39900	2190	1.37	12.9
79	350x350	350	12.5	131	167	25	31500	13.7	1800	2110	48900	2650	1.37	10.5
80	350x350	350	16.0	166	211	18.9	38900	13.6	2230	2630	61000	3260	1.36	8.19
81	400x400	400	10.0	122	155	37	39100	15.9	1960	2260	60100	2900	1.57	12.9
82	400x400	400	12.5	151	192	29	47800	15.8	2390	2780	73900	3530	1.57	10.4
83	400x400	400	16.0	191	243	22	59300	15.6	2970	3480	92400	4360	1.56	8.17
84	400x400	400	20.0	235	300	17	71500	15.4	3580	4250	113000	5240	1.55	6.6
85	CUSTOM	1	1	1	1	1	1	1	1	1	1	1	1	1
