#	Sizes	G(kg/m)	h(mm)	b(mm)	tw(mm)	tf(mm)	r(mm)	A(cm2)	hi(mm)	d(mm)	Ix(cm4)	Wex(cm3)	Wplx(cm3)	ix(cm)	Iy(cm4)	Wey(cm3)	Wply(cm3)	iy(cm)
1	24ДБ1	28	239.000	115.000	5.500	9.300	15.000	35.450		190.4	3535.000	295.800		99.900	236.800	41.200		25.800
2	27ДБ1	32	269.000	125.000	6.000	9.500	15.000	40.680		220	5068.000	376.800		111.600	310.500	49.700		27.600
3	36ДБ1	49	360.000	145.000	7.200	12.300	18.000	62.600		299.4	13799.999	766.400		148.400	627.600	86.600		31.700
4	35ДБ1	34	349.000	127.000	5.800	8.500	15.000	42.780		302	8539.999	489.400		141.300	291.500	45.900		26.100
5	40ДБ1	40	399.000	139.000	6.200	9.000	15.000	50.580		351	13049.999	654.200		160.600	404.400	58.200		28.300
6	45ДБ1	53	450.000	152.000	7.400	11.000	15.000	67.050		398	21809.998	969.200		180.400	646.200	85.000		31.000
7	45ДБ2	65	450.000	180.000	7.600	13.300	18.000	82.800		387.4	28839.998	1280.000		187.000	1300.000	144.000		39.600
8	30ДШ1	73	300.600	201.900	9.400	16.000	18.000	92.600		232.6	15089.998	1000.000		128.000	2200.000	218.000		48.700
9	40ДШ1	124	397.600	302.000	11.500	18.700	22.000	159.000		316.2	46329.996	2330.000		171.000	8589.999	569.000		73.600
10	50ДШ1	155	496.200	303.800	14.200	21.000	26.000	198.000		402.2	86009.992	3470.000		208.000	9829.999	647.000		70.500
11	CUSTOM
