#	Sizes	G(kg/m)	h(mm)	b(mm)	tw(mm)	tf(mm)	r1(mm)	r2(mm)	A(cm2)	d(mm)	Ix(cm4)	Wex(cm3)	Wplx(cm3)	ix(cm)	Iy(cm4)	Wey(cm3)	Wply(cm3)	iy(cm)
1	8С	9	80.000	45.000	5.500	9.000	9.000	1.500	11.800	44	115.820	28.950		19.200	22.240	7.630		13.800
2	14С	15	140.000	58.000	6.000	9.500	9.500	4.750	18.510	102	563.700	80.500		25.500	53.200	13.010		17.000
3	14Са	17	140.000	60.000	8.000	9.500	9.500	5.000	21.300	102	609.100	87.010		31.600	61.020	14.090		16.900
4	16С	18	160.000	63.000	6.500	10.000	10.000	5.000	21.950	120	866.200	108.300		39.900	73.300	16.300		18.300
5	16Са	20	160.000	65.000	8.500	10.000	10.000	5.000	25.150	120	934.500	116.800		47.900	83.400	17.550		18.200
6	18С	20	180.000	68.000	7.000	10.500	10.500	5.300	25.700	138	1272.000	141.000		56.100	98.500	20.100		19.600
7	18Са	23	180.000	70.000	9.000	10.500	10.500	5.300	29.300	138	1370.000	152.000		64.400	111.000	21.300		19.500
8	18Сб	27	180.000	100.000	8.000	10.500	10.500	5.000	34.040	138	1791.010	199.000		65.100	305.480	43.580		30.000
9	20С	23	200.000	73.000	7.000	11.000	11.000	5.500	28.830	156	1780.370	178.040		72.600	128.040	24.190		21.100
10	20Са	26	200.000	75.000	9.000	11.000	11.000	5.500	23.830	156	1913.710	191.370		73.400	143.630	25.880		20.900
11	20Сб	29	200.000	100.000	8.000	11.000	11.000	5.500	36.580	156	2360.880	236.090		80.800	327.230	46.300		29.900
12	24С	35	240.000	85.000	9.500	14.000	14.000	7.000	44.460	184	3841.350	320.110		89.000	268.890	43.700		24.600
13	26С	35	260.000	65.000	10.000	16.000	15.000	3.000	44.090	198	4088.000	314.500		97.500	1115.600	171.600		50.300
14	26Са	40	260.000	90.000	10.000	15.000	15.000	7.500	50.600	200	5130.830	394.680		109.000	343.150	52.620		26.000
15	30С	34	300.000	85.000	7.500	13.500	13.500	7.000	43.880	246	6045.429	403.030		120.000	260.740	41.410		24.400
16	30Са	39	300.000	87.000	9.500	13.500	13.500	7.000	49.880	246	6495.429	433.030		131.000	288.780	43.930		24.100
17	30Сб	44	300.000	89.000	11.500	13.500	13.500	7.000	55.880	246	6945.430	463.030		143.000	315.350	46.290		23.800
18	CUSTOM
