#	Sizes	G(kg/m)	h(mm)	b(mm)	tw(mm)	tf(mm)	r1(mm)	r2(mm)	A(cm2)	d(mm)	Ix(cm4)	Wex(cm3)	Wplx(cm3)	ix(cm)	Iy(cm4)	Wey(cm3)	Wply(cm3)	iy(cm)
1	5Э	5	50.000	32.000	4.200	7.000	6.500	2.500	6.100	23	22.900	9.170		19.400	6.020	3.050		9.930
2	6.5Э	6	65.000	36.000	4.200	7.200	6.500	2.500	7.410	37.6	48.900	15.050		25.700	9.420	4.130		11.270
3	8Э	7	80.000	40.000	4.200	7.400	7.500	2.500	8.820	50.2	90.000	22.500		31.900	13.930	5.380		12.570
4	10Э	8	100.000	46.000	4.200	7.600	9.000	3.000	10.790	66.8	175.900	35.170		40.400	22.680	7.470		14.500
5	12Э	10	120.000	52.000	4.500	7.800	9.500	3.000	13.090	85.4	307.000	51.170		48.400	35.120	10.030		16.380
6	14Э	12	140.000	58.000	4.600	8.100	10.000	3.000	15.410	103.8	495.700	70.810		56.700	51.760	13.130		18.330
7	16Э	14	160.000	64.000	4.700	8.400	11.000	3.500	17.850	121.2	755.500	94.430		65.000	73.170	16.700		20.240
8	18Э	16	180.000	70.000	4.800	8.700	11.500	3.500	20.400	139.6	1097.900	121.990		73.400	100.510	20.870		22.190
9	20Э	18	200.000	76.000	4.900	9.000	12.000	4.000	23.020	158	1537.100	153.710		81.700	134.070	25.540		24.130
10	22Э	21	220.000	82.000	5.100	9.500	13.000	4.000	26.360	175	2134.200	194.020		90.000	179.050	31.540		26.060
11	24Э	24	240.000	90.000	5.300	10.000	13.000	4.000	30.190	194	2927.000	243.920		98.500	249.030	40.070		28.720
12	27Э	27	270.000	95.000	5.800	10.500	13.000	4.500	34.870	223	4200.200	311.120		109.700	316.240	47.430		30.110
13	30Э	31	300.000	100.000	6.300	11.000	13.000	5.000	39.940	252	5837.100	389.140		120.900	395.570	55.580		31.470
14	33Э	36	330.000	105.000	6.900	11.700	13.000	5.000	46.150	280.6	8021.799	488.170		131.800	497.020	65.780		32.820
15	36Э	42	360.000	110.000	7.400	12.600	14.000	6.000	52.900	306.8	10864.499	603.580		143.300	618.920	77.760		34.200
16	40Э	48	400.000	115.000	7.900	13.500	15.500	6.000	61.110	342	15307.899	765.400		158.300	770.890	91.800		35.520
17	CUSTOM
